Education,Marital_Status,Income,Dt_Customer,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Total_Children,Total_Spending,Total_Purchases,Tenure_Days,TotalAcceptedCmp,WebPurchaseRatio,StorePurchaseRatio
2,3,69139.0,2014-01-27,23,1,4,1,5,4,60,1,227.0,10,4183,0,0.4,0.5
2,3,69109.0,2012-11-09,10,1,6,6,7,4,43,0,1551.5,19,4627,0,0.3157894736842105,0.3684210526315789
2,4,69627.0,2013-03-17,35,2,8,2,11,5,63,1,730.5,21,4499,0,0.38095238095238093,0.5238095238095238
2,3,38136.0,2013-04-22,69,2,3,1,2,8,47,1,103.0,6,4463,0,0.5,0.3333333333333333
4,4,62159.0,2014-04-28,68,1,6,2,10,4,79,0,634.0,18,4092,0,0.3333333333333333,0.5555555555555556
2,4,80695.0,2013-12-29,85,1,5,8,5,2,62,0,1369.5,18,4212,0,0.2777777777777778,0.2777777777777778
3,4,33316.0,2013-10-04,34,3,2,1,4,6,54,2,131.0,7,4298,0,0.2857142857142857,0.5714285714285714
2,5,58554.0,2012-09-26,55,6,8,2,6,7,57,2,586.0,16,4671,0,0.5,0.375
1,3,17256.0,2013-11-23,10,2,2,1,2,8,33,1,62.0,5,4248,0,0.4,0.4
2,2,53034.0,2013-05-30,30,6,6,1,7,8,51,2,447.0,14,4425,0,0.42857142857142855,0.5
0,5,52203.0,2012-07-31,36,1,8,7,11,6,75,0,912.0,26,4728,0,0.3076923076923077,0.4230769230769231
0,2,59601.0,2013-07-25,14,4,2,2,7,8,48,1,797.0,11,4369,0,0.18181818181818182,0.6363636363636364
3,4,75154.0,2012-09-04,79,1,6,3,6,3,67,1,1041.5,15,4693,0,0.4,0.4
2,4,47025.0,2013-11-07,52,3,6,3,5,6,49,1,415.0,14,4264,0,0.42857142857142855,0.35714285714285715
2,3,37971.0,2013-11-25,97,1,1,0,3,8,52,1,30.0,4,4246,0,0.25,0.75
3,2,41335.0,2013-12-26,24,3,4,1,4,7,57,1,187.0,9,4215,0,0.4444444444444444,0.4444444444444444
2,3,67267.0,2014-05-13,0,1,3,2,5,2,67,1,251.0,10,4077,0,0.3,0.5
2,4,57338.0,2014-04-29,96,2,4,1,5,5,50,1,237.0,10,4091,0,0.4,0.5
0,5,50523.0,2013-12-25,89,2,2,0,4,6,65,2,91.0,6,4216,0,0.3333333333333333,0.6666666666666666
3,4,35791.0,2013-05-06,94,2,1,0,3,8,60,3,35.0,4,4449,0,0.25,0.75
4,2,50611.0,2012-10-04,98,6,4,5,7,6,65,1,493.0,16,4663,0,0.25,0.4375
4,3,56242.0,2013-03-03,72,5,8,4,11,6,56,1,971.0,23,4513,0,0.34782608695652173,0.4782608695652174
2,4,48904.0,2012-12-02,1,4,7,2,4,8,65,1,371.0,13,4604,0,0.5384615384615384,0.3076923076923077
2,4,56243.0,2013-12-30,26,6,4,2,8,5,50,3,396.0,14,4211,0,0.2857142857142857,0.5714285714285714
2,3,21355.0,2013-08-20,5,2,2,1,2,6,40,1,68.0,5,4343,0,0.4,0.4
3,5,57420.0,2013-06-25,22,3,5,1,6,7,54,1,322.0,12,4399,0,0.4166666666666667,0.5
3,5,51381.5,2013-04-01,39,2,4,2,6,5,55,1,317.0,12,4484,0,0.3333333333333333,0.5
3,2,46390.0,2014-05-05,56,1,4,2,3,7,70,1,222.0,9,4085,0,0.4444444444444444,0.3333333333333333
0,5,54342.0,2013-07-03,74,4,3,1,4,6,69,2,177.0,8,4391,0,0.375,0.5
2,5,51381.5,2012-09-03,87,1,1,0,3,5,67,2,45.0,4,4694,0,0.25,0.75
0,4,51381.5,2014-01-12,49,1,1,0,2,7,61,2,21.0,3,4198,0,0.3333333333333333,0.6666666666666666
2,3,20895.0,2012-10-06,24,1,2,0,3,9,52,1,45.0,5,4661,0,0.4,0.6
2,3,92344.0,2014-01-15,9,0,5,10,5,1,77,0,1761.0,20,4195,0,0.25,0.25
4,5,51381.5,2014-03-02,17,1,1,0,3,7,53,1,42.0,4,4149,0,0.25,0.75
0,5,26907.0,2013-08-20,10,2,1,0,3,7,49,2,22.0,4,4343,0,0.25,0.75
2,5,44964.0,2012-12-16,35,1,1,0,3,8,45,2,41.0,4,4590,0,0.25,0.75
2,5,75507.0,2014-05-02,56,1,8,6,6,3,46,0,1428.0,20,4088,0,0.4,0.3
3,3,53761.0,2013-10-11,7,6,4,4,3,5,53,2,325.0,11,4291,0,0.36363636363636365,0.2727272727272727
2,5,22682.0,2013-10-03,51,3,2,1,4,4,52,1,95.0,7,4299,0,0.2857142857142857,0.5714285714285714
4,5,38887.0,2014-03-02,17,1,1,0,3,7,53,1,42.0,4,4149,0,0.25,0.75
0,4,41658.0,2012-11-09,30,2,1,1,2,4,50,2,72.0,4,4627,0,0.25,0.5
4,3,29791.0,2014-05-15,21,2,2,0,3,5,53,1,20.0,5,4075,0,0.4,0.6
3,3,63915.0,2013-07-30,2,2,6,3,12,5,69,2,789.0,21,4364,0,0.2857142857142857,0.5714285714285714
2,2,39996.0,2014-05-22,85,1,1,0,2,6,51,2,15.0,3,4068,0,0.3333333333333333,0.6666666666666666
2,2,26759.0,2014-02-07,65,2,2,1,3,6,53,1,59.0,6,4172,0,0.3333333333333333,0.5
3,2,63841.0,2013-04-21,64,1,9,3,9,6,57,1,903.5,21,4464,0,0.42857142857142855,0.42857142857142855
4,3,51039.0,2012-12-10,11,2,6,2,4,7,56,2,417.0,12,4596,0,0.5,0.3333333333333333
2,3,60544.0,2012-08-25,92,4,5,1,5,6,64,2,289.0,11,4703,0,0.45454545454545453,0.45454545454545453
2,3,65685.0,2014-03-29,54,1,9,2,9,5,53,1,769.0,20,4122,0,0.45,0.45
2,3,37716.0,2014-04-21,4,2,4,1,3,7,72,1,188.0,8,4099,0,0.5,0.375
2,4,36864.0,2012-08-13,53,3,5,2,4,8,68,1,354.0,11,4715,0,0.45454545454545453,0.36363636363636365
3,3,44511.0,2012-10-12,39,6,8,4,8,8,55,1,727.0,20,4655,0,0.4,0.4
4,3,36947.0,2012-08-07,49,4,3,0,4,9,58,2,146.0,7,4721,0,0.42857142857142855,0.5714285714285714
3,5,47352.0,2013-04-11,70,4,6,1,5,7,74,1,319.0,12,4474,0,0.5,0.4166666666666667
3,3,67087.0,2013-12-17,40,2,7,5,8,4,72,1,784.5,20,4224,0,0.35,0.4
2,3,57045.0,2012-09-08,40,3,4,2,9,3,75,1,454.0,15,4689,0,0.26666666666666666,0.6
4,2,36957.0,2012-09-06,43,4,3,2,2,9,72,2,152.0,7,4691,0,0.42857142857142855,0.2857142857142857
4,3,69389.0,2012-09-28,17,1,7,2,12,4,48,1,797.0,21,4669,0,0.3333333333333333,0.5714285714285714
2,3,80134.0,2013-05-20,40,2,5,3,6,6,53,1,1690.0,14,4435,0,0.35714285714285715,0.42857142857142855
3,3,43142.0,2014-02-18,84,1,1,0,2,7,56,2,20.0,3,4161,0,0.3333333333333333,0.6666666666666666
2,3,80589.0,2014-01-22,25,1,5,10,5,1,81,0,1294.5,20,4188,0,0.25,0.25
2,4,34412.0,2013-02-13,62,3,5,0,3,9,35,1,209.0,8,4531,0,0.625,0.375
2,4,57537.0,2013-06-10,83,4,4,3,8,4,46,1,545.0,15,4414,0,0.26666666666666666,0.5333333333333333
1,5,22634.0,2013-01-16,47,1,2,1,2,8,59,0,96.0,5,4559,0,0.4,0.4
2,5,51315.0,2014-02-23,45,1,2,2,5,2,77,0,222.0,9,4156,0,0.2222222222222222,0.5555555555555556
2,3,36026.0,2014-03-16,34,2,2,0,3,6,53,3,61.0,5,4135,0,0.4,0.6
2,3,24639.0,2014-01-28,3,3,2,0,4,6,52,2,44.0,6,4182,0,0.3333333333333333,0.6666666666666666
4,5,34578.0,2014-04-11,1,1,1,0,2,6,53,3,8.0,3,4109,0,0.3333333333333333,0.6666666666666666
0,4,65704.0,2013-10-13,18,1,2,10,10,1,53,0,606.5,22,4289,0,0.09090909090909091,0.45454545454545453
2,4,63810.0,2012-11-11,45,4,4,3,12,8,59,1,1371.0,19,4625,0,0.21052631578947367,0.631578947368421
4,5,54132.0,2014-02-16,81,1,1,0,3,7,56,1,42.0,4,4163,0,0.25,0.75
2,3,18690.0,2012-12-28,77,1,1,1,2,8,66,0,60.0,4,4578,0,0.25,0.5
2,3,28164.0,2013-05-04,23,3,2,0,4,7,55,1,78.0,6,4451,0,0.3333333333333333,0.6666666666666666
4,3,34596.0,2013-04-13,48,1,1,0,2,8,51,1,23.0,3,4472,0,0.3333333333333333,0.6666666666666666
4,3,43269.0,2013-09-16,61,1,1,0,2,8,53,1,19.0,3,4316,0,0.3333333333333333,0.6666666666666666
0,4,38741.0,2014-03-30,60,2,2,0,3,7,67,2,61.0,5,4121,0,0.4,0.6
2,4,31907.0,2013-03-04,75,1,6,1,6,7,53,0,388.5,13,4512,0,0.46153846153846156,0.46153846153846156
3,3,27100.0,2013-04-05,64,1,1,0,3,7,42,1,37.0,4,4480,0,0.25,0.75
0,2,31163.0,2014-02-13,54,1,1,0,3,6,52,1,38.0,4,4166,0,0.25,0.75
2,3,92533.0,2013-12-19,84,1,6,5,11,2,40,0,1065.0,22,4222,0,0.2727272727272727,0.5
2,4,34853.0,2013-12-23,75,2,2,0,3,6,52,2,34.0,5,4218,0,0.4,0.6
2,2,70844.0,2013-10-30,16,5,6,1,5,7,58,2,294.0,12,4272,0,0.5,0.4166666666666667
0,3,31086.0,2013-05-04,79,2,1,1,2,8,46,2,48.0,4,4451,0,0.25,0.5
2,3,60544.0,2012-08-25,92,4,5,1,5,6,64,2,289.0,11,4703,0,0.45454545454545453,0.45454545454545453
0,5,20491.0,2013-01-25,16,1,0,1,2,7,39,0,30.0,3,4550,0,0.0,0.6666666666666666
2,3,42523.0,2014-04-23,96,1,1,1,4,2,61,0,125.0,6,4097,0,0.16666666666666666,0.6666666666666666
2,3,39922.0,2013-02-14,30,2,3,0,4,8,42,1,156.0,7,4530,0,0.42857142857142855,0.5714285714285714
2,5,33402.0,2013-07-18,60,3,2,1,3,8,73,2,70.0,6,4376,0,0.3333333333333333,0.5
3,3,36408.0,2013-09-21,11,1,1,0,2,6,76,2,22.0,3,4311,0,0.3333333333333333,0.6666666666666666
2,5,21645.0,2012-09-03,75,3,3,0,3,9,46,1,65.0,6,4694,0,0.5,0.5
3,6,78427.0,2012-10-24,36,3,3,7,10,3,77,0,1820.0,20,4643,0,0.15,0.5
2,5,82657.0,2013-09-27,71,1,7,5,10,4,79,0,1930.5,22,4305,0,0.3181818181818182,0.45454545454545453
2,3,51876.0,2013-10-15,88,1,2,2,8,1,67,0,310.0,12,4287,0,0.16666666666666666,0.6666666666666666
0,3,78041.0,2012-12-16,93,1,4,4,9,2,54,0,1240.0,17,4590,0,0.23529411764705882,0.5294117647058824
2,3,52852.0,2012-12-01,93,4,10,7,5,8,68,1,879.0,22,4605,0,0.45454545454545453,0.22727272727272727
4,5,70038.0,2013-10-25,54,1,4,4,8,2,43,0,1240.5,16,4277,0,0.25,0.5
0,5,69401.0,2014-03-23,41,4,4,4,5,2,52,1,690.0,13,4128,0,0.3076923076923077,0.38461538461538464
2,5,46053.0,2013-02-17,46,3,3,2,4,5,53,1,209.0,9,4527,0,0.3333333333333333,0.4444444444444444
2,3,77343.0,2014-06-09,28,1,3,4,9,1,60,0,1047.0,16,4050,0,0.1875,0.5625
2,4,73892.0,2013-11-13,40,1,3,10,8,1,72,0,1441.0,21,4258,0,0.14285714285714285,0.38095238095238093
4,4,40304.0,2013-09-30,82,1,2,0,3,7,58,1,57.0,5,4302,0,0.4,0.6
4,5,32727.0,2012-08-28,38,2,7,3,5,8,60,0,529.0,15,4700,0,0.4666666666666667,0.3333333333333333
2,5,68695.0,2014-06-25,3,1,4,4,7,2,56,0,1091.0,15,4034,0,0.26666666666666666,0.4666666666666667
2,2,43300.0,2012-10-13,87,3,4,0,4,8,54,1,180.0,8,4654,0,0.5,0.5
2,5,26290.0,2013-01-12,49,4,2,0,4,6,53,2,77.0,6,4563,0,0.3333333333333333,0.6666666666666666
2,4,93790.0,2014-02-12,16,0,6,7,12,2,55,0,2064.0,25,4167,0,0.24,0.48
4,3,38410.0,2012-09-14,65,2,5,2,9,6,51,0,534.0,16,4683,0,0.3125,0.5625
3,6,64866.0,2014-01-26,9,4,7,3,7,5,75,1,556.0,17,4184,0,0.4117647058823529,0.4117647058823529
2,5,57957.0,2013-08-19,24,6,4,6,8,3,66,1,637.0,18,4344,0,0.2222222222222222,0.4444444444444444
4,5,46015.0,2014-04-13,25,1,1,0,3,7,70,2,46.0,4,4107,0,0.25,0.75
2,5,16531.0,2014-06-18,43,3,3,0,3,7,47,1,44.0,6,4041,0,0.5,0.5
3,3,28072.0,2013-07-08,10,1,1,0,3,7,39,1,47.0,4,4386,0,0.25,0.75
3,2,49476.0,2013-06-20,29,4,2,10,5,2,62,1,725.5,17,4404,0,0.11764705882352941,0.29411764705882354
2,3,50725.0,2013-02-13,45,4,8,1,8,8,72,1,586.0,17,4531,0,0.47058823529411764,0.47058823529411764
2,5,83844.0,2013-05-12,57,1,4,4,11,1,73,0,1509.5,19,4443,0,0.21052631578947367,0.5789473684210527
4,3,41145.0,2014-02-08,20,1,0,0,3,3,75,2,13.0,3,4171,0,0.0,1.0
2,5,67419.0,2013-01-16,29,4,9,4,8,5,55,1,1468.0,21,4559,0,0.42857142857142855,0.38095238095238093
0,3,23162.0,2013-12-21,82,3,1,1,3,6,55,2,65.0,5,4220,0,0.2,0.6
2,3,34380.0,2013-05-02,68,4,4,1,3,8,48,1,175.0,8,4453,0,0.5,0.375
2,4,34704.0,2013-04-27,65,1,1,0,3,5,59,1,40.0,4,4458,0,0.25,0.75
4,3,94871.0,2012-09-01,99,1,8,5,4,7,56,2,993.0,17,4696,0,0.47058823529411764,0.23529411764705882
2,3,65148.0,2012-11-16,9,2,6,6,7,4,67,1,1088.5,19,4620,0,0.3157894736842105,0.3684210526315789
2,5,39898.0,2013-02-12,20,2,3,0,4,7,71,1,134.0,7,4532,0,0.42857142857142855,0.5714285714285714
3,4,64857.0,2012-11-23,78,1,7,5,10,4,69,0,1289.5,22,4613,0,0.3181818181818182,0.45454545454545453
4,3,59892.0,2013-11-02,26,1,2,1,3,3,55,1,87.0,6,4269,0,0.3333333333333333,0.5
3,4,41020.0,2013-10-28,68,1,3,2,4,3,38,0,217.0,9,4274,0,0.3333333333333333,0.4444444444444444
4,3,57072.0,2014-01-24,79,2,7,5,13,5,64,1,1034.0,25,4186,0,0.28,0.52
2,4,60474.0,2013-04-01,25,6,10,2,12,7,46,1,905.0,24,4484,0,0.4166666666666667,0.5
2,5,62807.0,2012-08-31,83,3,5,3,12,5,65,1,819.0,20,4697,0,0.25,0.6
0,5,19414.0,2013-10-16,32,1,1,0,3,8,44,1,32.0,4,4286,0,0.25,0.75
2,3,19107.0,2013-08-22,49,2,1,0,3,7,45,1,46.0,4,4341,0,0.25,0.75
0,5,75484.0,2012-08-02,50,2,7,3,6,4,49,1,953.5,16,4726,0,0.4375,0.375
3,4,70379.0,2013-03-03,84,3,6,3,13,4,49,1,860.0,22,4513,0,0.2727272727272727,0.5909090909090909
3,5,79419.0,2014-06-22,96,1,4,6,4,2,55,0,1454.0,14,4037,0,0.2857142857142857,0.2857142857142857
4,5,64014.0,2014-06-10,56,6,8,2,5,7,79,3,444.0,15,4049,0,0.5333333333333333,0.3333333333333333
2,3,76998.0,2013-01-11,85,2,11,8,8,6,70,1,1678.0,27,4564,0,0.4074074074074074,0.2962962962962963
3,5,49854.0,2013-11-10,63,5,6,2,5,6,53,1,380.0,13,4261,0,0.46153846153846156,0.38461538461538464
4,3,60585.0,2013-06-24,17,6,7,4,9,5,54,2,736.0,20,4400,0,0.35,0.45
4,2,42873.0,2013-01-21,11,4,6,1,4,8,75,2,269.0,11,4554,0,0.5454545454545454,0.36363636363636365
2,5,87679.0,2013-07-27,62,1,7,10,10,4,37,0,2073.0,27,4367,0,0.25925925925925924,0.37037037037037035
2,5,57867.0,2013-10-01,48,6,7,2,9,6,47,1,612.0,18,4301,0,0.3888888888888889,0.5
2,3,35765.0,2013-12-11,86,2,2,0,4,6,35,1,75.0,6,4230,0,0.3333333333333333,0.6666666666666666
2,3,65492.0,2014-01-26,73,2,4,7,13,2,66,0,871.5,24,4184,0,0.16666666666666666,0.5416666666666666
2,2,32952.0,2013-12-01,36,1,2,0,3,7,48,1,55.0,5,4240,0,0.4,0.6
4,5,53374.0,2012-08-16,34,6,4,2,9,9,56,1,1064.0,15,4712,0,0.26666666666666666,0.6
2,5,71706.0,2012-11-13,16,4,9,5,7,5,66,1,1426.0,21,4623,0,0.42857142857142855,0.3333333333333333
2,3,68487.0,2013-01-13,48,1,9,7,13,4,37,0,1358.0,29,4562,0,0.3103448275862069,0.4482758620689655
3,5,53253.0,2013-02-11,61,6,4,3,5,5,50,2,436.0,12,4533,0,0.3333333333333333,0.4166666666666667
0,2,31163.0,2014-02-13,54,1,1,0,3,6,52,1,38.0,4,4166,0,0.25,0.75
2,3,42014.0,2012-08-17,56,6,7,1,6,8,48,1,436.0,14,4711,0,0.5,0.42857142857142855
3,3,54108.0,2012-11-05,74,6,8,2,9,8,52,2,747.0,19,4631,0,0.42105263157894735,0.47368421052631576
4,4,49667.0,2012-08-20,35,2,5,10,5,8,70,0,1396.0,20,4708,0,0.25,0.25
3,3,63206.0,2014-03-20,65,1,4,3,6,2,51,0,928.0,13,4131,0,0.3076923076923077,0.46153846153846156
3,3,57136.0,2013-07-09,48,6,5,2,10,6,53,2,614.0,17,4385,0,0.29411764705882354,0.5882352941176471
0,5,46772.0,2012-11-07,88,6,11,8,5,8,50,1,878.5,24,4629,0,0.4583333333333333,0.20833333333333334
4,3,78931.0,2013-10-25,19,1,2,8,13,1,54,0,756.0,23,4277,0,0.08695652173913043,0.5652173913043478
2,5,53977.0,2013-06-08,21,5,5,5,12,5,67,1,907.0,22,4416,0,0.22727272727272727,0.5454545454545454
2,3,84219.0,2014-02-02,27,1,3,4,10,1,37,0,1086.0,17,4177,0,0.17647058823529413,0.5882352941176471
3,4,46098.0,2012-08-18,86,4,3,2,2,8,50,2,120.0,7,4710,0,0.42857142857142855,0.2857142857142857
2,3,73538.0,2012-11-25,92,3,10,4,9,7,60,1,1602.0,23,4611,0,0.43478260869565216,0.391304347826087
2,3,79529.0,2014-04-27,1,1,4,8,9,2,39,0,1301.5,21,4093,0,0.19047619047619047,0.42857142857142855
0,5,20981.0,2013-04-30,14,1,3,1,2,8,48,0,73.0,6,4455,0,0.5,0.3333333333333333
2,4,51766.0,2014-03-11,74,2,4,2,4,5,45,1,275.0,10,4140,0,0.4,0.4
2,3,55759.0,2012-11-28,84,5,10,3,8,8,63,1,854.0,21,4608,0,0.47619047619047616,0.38095238095238093
2,3,33039.0,2013-09-09,4,1,2,0,4,5,47,1,78.0,6,4323,0,0.3333333333333333,0.6666666666666666
3,3,37787.0,2013-09-20,50,1,3,0,3,8,53,1,106.0,6,4312,0,0.5,0.5
2,4,27242.0,2012-11-11,2,2,2,0,3,9,55,1,106.0,5,4625,0,0.4,0.6
4,4,87188.0,2013-06-03,73,1,10,2,6,3,42,0,1725.0,18,4421,0,0.5555555555555556,0.3333333333333333
2,5,69930.0,2013-05-26,21,1,4,5,12,3,54,0,1206.0,21,4429,0,0.19047619047619047,0.5714285714285714
2,4,37697.0,2014-02-07,82,1,2,1,3,6,49,1,84.0,6,4172,0,0.3333333333333333,0.5
4,3,37401.0,2014-05-06,14,2,2,0,3,7,52,1,48.0,5,4084,0,0.4,0.6
2,4,3502.0,2013-04-13,56,0,0,0,0,13,52,1,5.0,0,4472,0,0.0,0.0
2,3,58597.0,2012-11-20,20,6,7,4,9,7,49,2,733.0,20,4616,0,0.35,0.45
4,6,82032.0,2014-04-05,54,0,4,6,7,1,77,0,1048.5,17,4115,0,0.23529411764705882,0.4117647058823529
2,5,28087.0,2012-12-11,77,3,2,2,2,7,67,2,112.0,6,4595,0,0.3333333333333333,0.3333333333333333
4,4,74004.0,2014-02-24,5,1,4,6,4,3,38,0,1559.0,14,4155,0,0.2857142857142857,0.2857142857142857
2,5,19740.0,2013-03-24,65,2,1,1,3,5,65,1,55.0,5,4492,0,0.2,0.6
0,3,57036.0,2012-12-11,33,4,6,3,13,9,50,1,1513.0,22,4595,0,0.2727272727272727,0.5909090909090909
0,5,53083.0,2013-05-15,65,6,5,1,5,7,67,2,271.0,11,4440,0,0.45454545454545453,0.45454545454545453
4,3,69283.0,2014-06-14,41,4,7,3,13,5,50,1,904.0,23,4045,0,0.30434782608695654,0.5652173913043478
3,4,46098.0,2012-08-18,86,4,3,2,2,8,50,2,120.0,7,4710,0,0.42857142857142855,0.2857142857142857
0,3,23331.0,2012-09-04,92,2,3,0,3,8,37,1,103.0,6,4693,0,0.5,0.5
0,4,23331.0,2012-10-05,97,6,5,1,5,9,37,1,269.0,11,4662,0,0.45454545454545453,0.45454545454545453
2,4,9255.0,2013-12-20,91,1,1,1,2,8,36,1,22.0,4,4221,0,0.25,0.5
4,6,67786.0,2013-12-07,0,1,3,6,6,1,66,0,1155.0,15,4234,0,0.2,0.4
4,3,71969.0,2012-10-16,59,3,3,4,9,8,54,1,1086.0,16,4651,0,0.1875,0.5625
3,4,59235.0,2013-01-12,4,3,11,2,12,7,58,1,1128.0,25,4563,0,0.44,0.48
2,5,31928.0,2014-03-28,5,2,3,0,4,7,36,1,72.0,7,4123,0,0.42857142857142855,0.5714285714285714
3,5,74881.0,2013-03-08,48,4,9,2,12,5,64,2,964.0,23,4508,0,0.391304347826087,0.5217391304347826
2,3,65819.0,2012-11-29,99,1,5,4,10,3,47,0,1125.5,19,4607,0,0.2631578947368421,0.5263157894736842
4,4,51411.0,2013-05-26,81,1,0,0,3,5,72,3,18.0,3,4429,0,0.0,1.0
2,2,51983.0,2012-08-31,95,3,9,2,10,7,61,1,793.0,21,4697,0,0.42857142857142855,0.47619047619047616
3,5,42386.0,2013-01-13,43,1,3,0,3,8,39,1,100.0,6,4562,0,0.5,0.5
0,3,30390.0,2013-09-02,5,1,2,0,3,6,38,0,80.0,5,4330,0,0.4,0.6
2,4,30983.0,2012-11-09,50,1,4,0,3,8,62,0,167.0,7,4627,0,0.5714285714285714,0.42857142857142855
2,6,66033.0,2013-01-20,76,2,8,3,7,7,68,1,677.0,18,4555,0,0.4444444444444444,0.3888888888888889
0,3,37284.0,2013-03-29,46,1,0,0,3,6,50,2,23.0,3,4487,0,0.0,1.0
3,2,57530.0,2013-10-12,68,1,1,1,4,1,74,1,92.0,6,4290,0,0.16666666666666666,0.6666666666666666
0,3,76800.0,2014-03-08,33,1,4,4,7,1,60,0,641.0,15,4143,0,0.26666666666666666,0.4666666666666667
2,3,63943.0,2012-09-02,50,1,6,4,6,5,69,1,987.0,16,4695,0,0.375,0.375
2,5,76081.0,2014-05-23,85,1,4,5,4,2,63,0,959.5,13,4067,0,0.3076923076923077,0.3076923076923077
2,3,67445.0,2012-08-12,63,5,9,6,12,6,51,1,1174.0,27,4716,0,0.3333333333333333,0.4444444444444444
3,3,37054.0,2013-09-15,89,2,1,0,3,7,58,2,25.0,4,4317,0,0.25,0.75
3,5,47175.0,2012-10-28,81,6,4,2,4,8,63,2,240.0,10,4639,0,0.4,0.4
2,2,31859.0,2013-06-14,77,1,1,0,2,7,49,1,20.0,3,4410,0,0.3333333333333333,0.6666666666666666
2,2,27215.0,2013-01-23,50,4,2,1,4,6,64,3,102.0,7,4552,0,0.2857142857142857,0.5714285714285714
4,2,70179.0,2013-07-21,10,3,7,3,13,5,49,1,1020.5,23,4373,0,0.30434782608695654,0.5652173913043478
2,3,39922.0,2013-02-14,30,2,3,0,4,8,42,1,156.0,7,4530,0,0.42857142857142855,0.5714285714285714
3,3,49681.0,2013-11-04,66,6,7,1,7,7,49,2,458.0,15,4267,0,0.4666666666666667,0.4666666666666667
2,3,24645.0,2012-11-01,16,1,1,0,2,8,37,1,17.0,3,4635,0,0.3333333333333333,0.6666666666666666
2,2,79865.0,2014-06-18,12,1,5,10,5,1,71,1,669.5,20,4041,0,0.25,0.25
2,3,44322.0,2014-06-16,30,2,3,0,3,8,40,1,92.0,6,4043,0,0.5,0.5
2,4,47958.0,2013-01-19,8,2,6,3,5,5,73,1,407.0,14,4556,0,0.42857142857142855,0.35714285714285715
3,4,63972.0,2012-12-02,93,4,5,4,10,4,61,1,1269.0,19,4604,0,0.2631578947368421,0.5263157894736842
2,5,75315.0,2014-04-15,14,2,5,4,12,2,71,1,819.5,21,4105,0,0.23809523809523808,0.5714285714285714
4,3,55517.0,2012-09-27,53,5,11,1,6,9,75,2,633.0,18,4670,0,0.6111111111111112,0.3333333333333333
4,3,75283.0,2013-03-27,26,6,6,3,5,4,68,3,1019.0,14,4489,0,0.42857142857142855,0.35714285714285715
4,4,82800.0,2012-11-24,23,1,7,6,12,3,79,0,1315.0,25,4612,0,0.28,0.48
2,3,38998.0,2012-11-03,92,3,2,0,3,8,71,2,54.0,5,4633,0,0.4,0.6
3,4,90638.0,2014-02-13,29,1,3,4,10,1,34,0,2064.0,17,4166,0,0.17647058823529413,0.5882352941176471
3,3,27161.0,2013-10-28,41,1,1,0,3,7,39,1,52.0,4,4274,0,0.25,0.75
2,3,42014.0,2012-08-17,56,6,7,1,6,8,48,1,436.0,14,4711,0,0.5,0.42857142857142855
4,5,38201.0,2013-03-29,19,4,5,1,5,8,65,1,268.0,11,4487,0,0.45454545454545453,0.45454545454545453
2,5,45203.0,2014-03-23,4,1,3,1,3,6,43,2,147.0,7,4128,0,0.42857142857142855,0.42857142857142855
4,5,81574.0,2014-04-28,89,1,4,5,8,1,78,0,1771.0,17,4092,0,0.23529411764705882,0.47058823529411764
2,3,34935.0,2013-06-21,71,1,2,1,4,7,33,0,137.0,7,4403,0,0.2857142857142857,0.5714285714285714
3,4,60482.0,2013-01-23,81,1,7,2,7,7,49,1,507.0,16,4552,0,0.4375,0.4375
2,5,34633.0,2014-01-23,31,1,1,0,2,6,69,3,15.0,3,4187,0,0.3333333333333333,0.6666666666666666
3,5,78093.0,2013-12-11,53,1,4,7,5,1,78,0,1022.0,16,4230,0,0.25,0.3125
2,2,82460.0,2013-12-02,78,1,5,3,6,1,75,0,957.0,14,4239,0,0.35714285714285715,0.42857142857142855
3,5,45903.0,2014-04-23,80,2,2,1,3,4,59,1,66.0,6,4097,0,0.3333333333333333,0.5
2,2,81361.0,2014-02-25,18,1,3,10,13,1,38,0,778.0,26,4154,0,0.11538461538461539,0.5
4,2,35860.0,2014-05-19,37,2,1,1,2,5,52,2,49.0,4,4071,0,0.25,0.5
3,5,40442.0,2012-08-19,52,4,3,1,4,7,73,2,169.0,8,4709,0,0.375,0.5
2,3,61482.0,2014-06-27,39,1,3,2,6,2,60,0,299.0,11,4032,0,0.2727272727272727,0.5454545454545454
2,3,34968.0,2013-04-10,11,6,3,2,5,7,45,1,221.0,10,4475,0,0.3,0.5
2,3,75794.0,2013-12-24,33,1,7,5,12,3,38,0,1534.0,24,4217,0,0.2916666666666667,0.5
4,5,31497.0,2012-12-06,22,2,3,1,4,8,63,1,155.0,8,4600,0,0.375,0.5
2,3,74268.0,2013-02-14,83,1,4,3,5,2,70,0,799.0,12,4530,0,0.3333333333333333,0.4166666666666667
1,5,13724.0,2012-08-31,43,1,2,0,2,9,37,1,58.0,4,4697,0,0.5,0.5
3,5,45143.0,2013-08-26,74,3,6,1,5,7,60,1,311.0,12,4337,0,0.5,0.4166666666666667
4,4,52569.0,2014-04-05,54,1,2,0,4,3,58,1,95.0,6,4115,0,0.3333333333333333,0.6666666666666666
4,4,48432.0,2012-10-18,3,5,7,1,6,8,52,1,424.0,14,4649,0,0.5,0.42857142857142855
